CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,Churn
3072282,50.44,229,50,0,0,0,25,-0.4,3,10.3,4.7,0,0.7,12.9,0,0,59,11.3,13.3,0,0,23,1,1,CHILAG630,1,1,699,42,38,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,2-High,Suburban,Other,Yes,Yes
3072286,77.89,899,62,0.5,57,0,-70,-12.9,6,6,29.7,3.7,0.7,378.4,41.3,22.7,219.7,51,12,0,3.7,25,3,2,MIAHWD954,2,2,376,28,26,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Suburban,Other,No,No
3072294,4.92,14,4,0,1,0,-14,-4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,NNYROC716,1,1,868,44,0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Town,Other,Yes,No
3072314,54.65,530,50,0,16,0,49,-4.7,2.7,14.3,8,0.7,0,214.2,24.3,14.7,158.3,49,17,0,1.7,27,1,1,CHILAG708,2,1,723,38,32,No,No,No,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,8,No,1,No,6-VeryLow,Town,Other,Yes,No
3072318,41.88,160,30,0,13,0,3,-7.4,1,0.7,8,0,0,48.3,12,8.7,75.3,10.7,1.7,0,0,25,1,1,STLSTL314,3,2,128,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,3-Good,Other,Other,Unknown,No
3072322,16.99,8,17,0,0,0,2,0,0,0.7,2.3,0,0,0,0,0,4.7,0.7,0.7,0,0,27,1,1,KCYKCM816,1,1,807,76,68,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,No,0,0,Yes,No,0,7,No,0,No,1-Highest,Other,Crafts,Yes,No
3072330,34.19,289,40,0,12,0,160,6.7,1,1.7,11,0,0,47,1,1,46.7,32.3,2.7,0,0,29,1,1,MIAHWD954,1,1,868,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,1,No,4-Medium,Other,Other,Unknown,No
3072342,33.73,166,30,0.5,9,0,-84,-3.7,2.3,1,9.7,0,0,22.4,7.3,0.7,42.3,22,3.3,0,0.7,23,1,1,NEVLVS702,2,1,682,60,0,No,No,No,No,No,Known,No,No,No,No,No,No,0,0,No,Yes,0,7,No,1,No,1-Highest,Town,Other,No,No
3072346,152.56,2329,130,1.24,171,2.4,83,30.1,8.3,1,32.7,0,0,1063.1,86.7,73,293,97.3,9.3,0,1,27,2,1,SEABLV425,3,2,551,36,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,0,No,1-Highest,Suburban,Professional,No,No
3072350,41.33,140,18,0,56,0.2,422,108.8,0.3,0,7.7,0,0,31.1,2.3,0,22.7,1.3,0.3,0,0,23,2,1,NYCBRO917,1,1,699,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,0,No,No,0,0,No,0,Yes,6-VeryLow,Other,Other,Unknown,Yes
3072354,36.58,107,30,0.25,21,0.5,113,23,0,0.7,2.7,0,0.7,5.2,0,0,10.7,5.7,0.7,0,0,29,2,2,SANAUS512,3,2,274,50,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Suburban,Other,No,No
3072358,72.67,262,30,0.5,120,0,144,44.1,4.7,0,12,0,0,51.2,23.7,0,81,18,4.7,0,1.3,23,1,1,LAXANA714,1,1,699,26,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Other,Other,No,No
3072362,64.39,633,47,0.5,65,0.1,57,3.3,6.7,0.7,23.3,0,0,129.9,68,12.3,111,59,7.3,0,0,29,2,2,LAXANA714,2,2,232,42,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Other,Other,Yes,No
3072366,33.48,184,30,0,11,0,-79,-3.5,1.3,0,8.7,0,0,34.6,2.3,1.7,55,10.7,1.3,0,0.7,29,1,1,BOSBOS617,1,1,868,26,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Suburban,Other,Unknown,No
3072378,12.83,70,10,0.25,0,2.6,-3,-2.8,0,2.3,2,0,0,15.2,7.7,7,23.7,6.7,2.3,0,0,29,3,2,KCYKCM816,2,2,208,56,54,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Town,Other,Yes,No
3072398,48.44,252,64,1.98,0,0.3,396,12.9,2.7,0,12,0.7,0,2.6,8,0,18,10,2.7,0,0,29,4,1,NYCNEW732,8,5,153,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,5-Low,Other,Other,Unknown,No
3072402,30.26,17,30,0,0,0,-8,-0.3,0,0.3,6.3,0,0,0,1,0,10.3,1.7,0.3,0,0,23,2,1,OKCBEN501,1,1,699,40,38,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Other,Other,Yes,No
3072406,50.83,144,17,0,96,0,30,-6.4,3.7,1,7,0,0,17.3,5.7,1,23.3,7.3,4.7,0,0,23,1,1,DALFTW817,1,1,699,50,52,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,No,2-High,Town,Other,Yes,Yes
3072410,30,101,30,0,0,0,12,0,5,0.3,11.7,1,0,7.5,5.3,0,31,22.3,5.3,0,0.3,25,1,1,DENCOL719,1,1,761,52,52,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,1,No,1-Highest,Town,Other,Yes,No
3072426,36.31,232,30,1.24,14,0,128,15,0.3,1.7,12.3,2.7,0,1.9,3.7,0,73,24.7,2,0,0,27,1,1,SANSAN210,2,1,807,44,44,Yes,No,No,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,5,No,0,No,3-Good,Suburban,Professional,Yes,No
3072438,30.64,101,30,0,0,0.6,-26,-0.6,0.7,2,10,0,0,16.7,34.3,4,56.3,11,2.7,0,0,25,3,3,ATLATL678,1,1,761,38,38,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Suburban,Other,No,No
3072466,103.7,1328,110,3.71,0,0,25,-3.7,16.3,2,21,1,0.7,281,30.3,7,176,29.3,18.3,0,5.3,27,1,1,DENBOU303,2,2,36,54,52,No,Yes,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,0,No,1-Highest,Town,Professional,Yes,No
3072494,75.25,1147,75,0.25,0,0,-225,-0.2,10,0.3,71.3,0,0,501.8,36.3,0.7,297.3,22,10.3,0,2.7,29,1,1,PHIMER609,3,3,147,46,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,No,5-Low,Suburban,Other,Yes,No
3072506,45.91,886,45,0.25,30,0,-215,-10.9,3,31,18.3,9.3,3.7,79.2,8.3,1.7,66.3,123.3,34,0,1,23,1,1,NCRGRB757,1,1,699,42,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,5-Low,Other,Other,Unknown,No
3072510,30.34,94,30,0,0,0.3,40,-0.3,0,0.7,17.7,0,0,34.4,1,0,29,7,0.7,0,0.3,25,1,1,ATLMEM901,1,1,761,48,56,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Suburban,Professional,Yes,Yes
3072522,30.34,43,30,0,0,0,-15,0,1,0,0,0,0,10,3.7,0.3,16.7,11,1,0,0,23,2,2,NYCSUF516,1,1,699,42,0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,1-Highest,Town,Professional,No,No
3072526,52.23,322,50,0,0,2.2,84,-1.3,2.7,1.3,37.7,3.7,0,53.3,36.3,14,34.3,88.3,4,0,0,25,1,1,MILMIL414,1,1,761,46,0,No,No,No,No,No,Unknown,Yes,Yes,No,No,No,No,0,0,Yes,No,0,7,No,0,No,1-Highest,Suburban,Other,No,No
3072534,59.22,1107,60,2.23,22,0,-85,-6.3,12,1.3,25.3,3,0,324.7,115,31,210.3,252.7,13.3,0,1.7,23,1,1,DENBOU303,3,3,194,56,52,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,3-Good,Suburban,Other,Yes,Yes
3072542,83.22,302,95,1.73,0,0,56,-1,4.7,0,19.3,1,0.3,58.4,19.3,5.7,75.3,34,4.7,0,0,25,2,2,BOSPTL207,1,1,761,32,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,0,No,3-Good,Other,Other,No,No
3072546,70.77,590,60,0,65,0.6,39,14.1,9.3,0.3,24.7,0,0,165.6,13,3.3,232,13.7,9.7,0,3.7,23,1,1,SLCSLC801,3,3,238,42,40,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Other,Other,Yes,No
3072562,25.21,21,25,0,0,0,3,-0.2,1.7,0,5,0.7,1,3.8,5.3,3,4,13,1.7,0,0,23,1,1,SFRSFR415,1,1,699,34,32,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,2-High,Other,Other,Yes,Yes
3072566,67.97,371,80,0,16,1.8,9,6.8,3,16.7,27,8.3,0,132.5,21.7,6.3,101.3,46.7,19.7,0,0,29,3,3,PHIAVD610,1,1,868,40,40,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Crafts,Yes,No
3072606,47.75,864,45,4.95,0,0,-108,0,6,6.7,70.3,0.3,0,138,18.7,7.7,250.3,80.7,12.7,0,2,29,2,2,FLNWNP407,4,3,153,42,42,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,Yes,No,Yes,Yes,1,1,No,No,0,9,No,0,Yes,1-Highest,Suburban,Professional,Yes,No
3072618,33.24,6,30,0,0,0,-4,0,0.7,0.3,0.3,0,0,0.6,0,0,2.3,0.7,1,0,0,27,1,1,FLNORL407,1,1,806,62,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,Yes,0,No,1-Highest,Suburban,Other,No,No
3072630,105.97,430,46,0.99,144,1.2,891,157.8,1.3,0.7,3.7,0.3,0,51.4,4.7,0,16.7,4,2,0,0,29,1,1,NCRCHA704,2,2,189,66,62,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,4-Medium,Other,Professional,No,Yes
3072634,31.86,56,30,0.5,0,1.4,72,1.7,1.3,0.7,6.3,0,0,1.6,1,0,4,8.3,2,0,0,25,1,1,APCFRD301,1,1,760,38,34,Yes,Yes,No,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,0,No,1-Highest,Other,Other,Yes,No
3072642,48.6,582,42,1.49,18,0,146,13.4,21.3,8,27,0,0.3,86.7,30.3,2.7,146.7,39.3,29.3,0,1,25,2,2,FLNORL407,1,1,760,50,50,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Professional,Yes,No
3072654,68.86,245,40,11.88,22,0,232,-1,5.7,3.3,58,1.7,0,33.8,19.7,6,42,57,9,0,0.3,23,1,1,DETDET313,2,2,46,44,66,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Suburban,Other,Unknown,No
3072666,20.91,56,20,0,0,0,8,-7.2,0,0.7,0.7,2,0,0,2.7,0,7,12,0.7,0,0,29,1,1,OHICOL614,1,1,867,36,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,0,No,No,0,1,No,0,Yes,1-Highest,Suburban,Clerical,No,No
3072670,52.72,261,50,2.72,0,0,7,1.2,4,1.3,64,0,0,36.2,8,2.3,64.7,31.3,5.3,0,0,25,1,1,APCBAL410,1,1,760,28,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Other,Other,No,No
3072686,48.98,212,30,0,45,0,-12,-12,6,1,25.3,2.3,0,30,17.7,6,60,27.7,7,0,0,25,1,1,NEVLVS702,1,1,760,36,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,8,No,1,No,1-Highest,Other,Other,Unknown,No
3072690,30.25,22,30,0,0,0.3,-2,0.4,0.7,1.7,1,0,0,0.1,1.3,0,8.3,4,2.3,0,0,25,1,1,LOUNAL812,2,1,760,58,70,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,2,No,0,No,5-Low,Suburban,Professional,Yes,No
3072694,252.41,1923,116,2.48,544,0.3,-325,-50.2,10.7,0.7,20.3,3.7,0,1174.3,73,84,370.3,159.3,11.3,0,20.7,23,1,1,SFRSFR415,2,2,384,34,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,7,No,0,No,5-Low,Other,Other,Yes,No
3072698,70.63,654,70,0,0,0,-190,-0.6,10.7,0.7,18.7,0,0.7,314,38.7,12.3,306.3,5,11.3,0,7.3,23,1,1,APCFCH703,1,1,698,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,1,No,1-Highest,Suburban,Other,Unknown,No
3072702,60.82,818,55,0.25,6,0.8,240,4.6,2.7,1.3,25.3,0,0,256,30.7,0,34.7,48.3,4,0,1.3,29,1,1,NYCNEW973,2,1,867,62,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,4-Medium,Suburban,Other,Unknown,No
3072706,44.25,354,30,1.24,35,0.1,149,35.1,7,0.3,41,0,0,86.5,25.7,6.7,103,60.3,7.3,0,0.3,27,1,1,APCBAL410,3,2,523,38,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,2,No,0,No,4-Medium,Suburban,Other,No,No
3072710,33.25,155,30,0,0,0,40,0,4,0.3,7.7,0,1,3.7,8.3,0.3,43.7,20,4.3,0,0,25,2,2,PHIMUL609,1,1,760,36,30,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Town,Other,Yes,Yes
3072714,90.86,355,100,0,0,0.9,-19,-0.6,2.3,2,3.7,0.3,0.7,11.2,5,1,39.7,5.7,4.3,0,0,25,1,1,OHICOL614,3,2,147,76,72,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,1,No,Yes,0,6,No,0,Yes,1-Highest,Suburban,Other,Yes,No
3072726,172.21,1221,52,1.73,272,6,208,37.8,13,9.3,79,6,0.3,204.6,85.7,23,233.7,129,26.7,0,3.7,25,2,2,ATLJCK901,4,4,127,48,42,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,No,4-Medium,Town,Professional,Yes,No
3072730,54.65,363,50,0,23,0,-129,-4.7,8.3,0.7,31,0,0.3,10.4,14,0.3,101.3,32,9,0,0.3,25,1,1,APCSIL301,1,1,760,NA,NA,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,6-VeryLow,Suburban,Other,Unknown,No
3072738,71.31,242,30,0.25,106,3.4,-126,-41.3,1.7,0.3,10.7,0,0.3,69.3,28.7,9,58,46.7,2,0,1,23,1,1,NYCQUE917,1,1,698,0,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Other,Other,No,No
3072746,167.35,1222,92,18.07,143,0,-341,31.8,3,0.3,86.7,4.3,0,245.1,64,23.3,253,119.7,3.3,0,4,23,1,1,SEABLV425,6,5,61,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,4-Medium,Other,Other,Unknown,Yes
3072754,37.8,308,30,0,22,0,-110,-7.8,3.3,3,14.7,0.7,0,44.7,26.7,1,59,52.7,6.3,0,1,23,1,1,OHIMED330,2,2,210,56,56,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Suburban,Other,No,Yes
3072762,87.01,773,77,1.24,39,0,-107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,HARNOR203,2,2,422,0,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,1,No,4-Medium,Suburban,Other,Unknown,Yes
3072766,103.67,2110,85,2.72,87,1.3,-102,-23.7,45,3.7,221.3,2.3,1,548.5,237.7,91.7,389.7,387.7,48.7,0,0,27,2,1,NYCBRO917,5,5,89,20,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,4,No,1,No,1-Highest,Other,Professional,No,No
3072770,51.28,436,50,0,3,0,-90,-1.3,1.3,4,8.3,0,1.3,19.1,15.3,11,94,22,5.3,0,0,23,1,1,OHICOL614,2,1,697,52,46,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,3,No,1-Highest,Town,Professional,Yes,No
3072778,54.13,333,50,0.5,0,0.4,5,0.5,10,1.3,10.3,0,0,68.6,8.7,4.3,86.7,16,11.3,0,3,25,1,1,APCBAL410,1,1,760,24,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Suburban,Other,Unknown,No
3072782,58.33,973,60,1.24,22,0.6,109,19.1,18,12,96.7,2.3,0.3,138.2,114,18.3,223.7,218.3,30,0,8,27,2,1,ATLATL678,1,1,806,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Suburban,Other,Unknown,Yes
3072794,43.24,735,50,0,0,0,-248,0,1.7,8.7,79.7,13.3,0,121.4,23.7,0,88.3,146.3,10.3,0,1.3,29,1,1,OHICIN513,4,2,682,54,24,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,0,No,No,0,2,No,1,Yes,3-Good,Town,Other,Unknown,No
3072802,30.82,61,30,0.25,0,0.6,-30,1.5,0.7,0,0.3,0,0,3.2,2,0.7,15,3.3,0.7,0,0,27,1,1,DETPON248,1,1,806,54,48,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,Yes,0,No,1-Highest,Town,Professional,Yes,Yes
3072806,31.25,74,30,0,1,1,-26,0.4,1.3,0,7.3,0,0,4.5,0.3,0,27,3.3,1.3,0,0,25,1,1,SEAPOR503,1,1,760,32,32,Yes,No,Yes,No,No,Unknown,No,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,No,1-Highest,Town,Other,Yes,No
3072810,57.49,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,1,SEASPO509,3,3,522,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,6-VeryLow,Other,Other,Unknown,No
3072822,30.77,95,30,0.5,0,0,53,1.2,0,0,1.7,0,0,4.6,1,0.3,22.3,2.3,0,0,0,23,2,2,PHXPHX602,1,1,698,42,0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,No,5-Low,Suburban,Other,No,No
3072826,54.5,168,50,0,0,0,-46,3.8,0.7,0,9,3.3,0,34.9,23.3,7.7,46.7,15.7,0.7,0,0,27,1,1,SFRSMO650,1,1,806,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,1-Highest,Other,Other,Unknown,Yes
3072834,40.46,118,16,0.5,56,1.3,-118,-40.5,8.7,0.7,22,2,0.3,3.7,12,0.3,33,10.3,9.3,0,0,23,1,1,ATLMAC912,2,1,136,46,54,No,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,No,4-Medium,Other,Other,Yes,No
3072838,30.26,29,30,0,0,0,-1,-0.3,0.3,0.7,3.3,0.7,0,2.8,2,0.3,7,8.7,1,0,0,23,2,2,ATLATL678,3,2,525,0,0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,7-Lowest,Suburban,Other,Unknown,No
3072850,85.35,826,70,2.23,25,1.8,-283,-5.6,6.3,1.3,18,0,0,258.6,59,10.3,216,137.7,7.7,0,6.3,23,1,1,PHXTUC520,2,2,375,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,1,No,3-Good,Other,Other,Unknown,Yes
3072854,63.03,563,75,1.73,0,5,-208,-6.8,14.3,1.7,29.3,4,0.3,163.8,48.7,23.3,99,86.3,16,0,1.7,27,1,1,BOSBOS617,4,2,143,30,0,No,No,Yes,No,No,Known,No,No,No,Yes,Yes,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Other,Professional,No,No
3072870,74.92,698,55,6.93,70,0,-184,-23.8,9,0.3,28,0,1.7,214.5,33.7,1.3,87.3,127,9.3,0,1.7,25,3,3,PHXPHX602,1,1,760,46,46,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,6,No,0,No,1-Highest,Suburban,Professional,Yes,No
3072874,31.59,102,30,0,4,0,-60,-1.6,0.7,8,4,4,0,1.5,11,0,12.3,17.7,8.7,0,0,23,1,1,NNYROC716,2,2,324,26,54,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Suburban,Other,Yes,No
3072886,66.36,314,49,0,34,0,55,-2.4,3.7,3,20.3,2.3,0,77.1,13.3,8.7,75.7,44.7,6.7,0,0.3,29,2,2,NOLKEN504,2,2,328,34,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,1,No,7-Lowest,Other,Other,No,No
3072914,29.99,109,30,0,0,0,3,0,1,4,8.7,3,0,0.2,0.3,0,40,8,5,0,0,29,1,1,CHINBK847,1,1,866,50,48,Yes,No,No,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Town,Professional,No,No
3072918,53.69,424,60,0,0,0,46,-0.4,6.7,50.3,16.7,1.7,1.7,41.1,15,2.3,111,39.7,57,0,0.3,23,3,1,CHICHI773,7,3,267,36,76,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,3,0,Yes,No,0,2,No,0,Yes,1-Highest,Other,Clerical,No,Yes
3072922,49.02,444,50,0,0,0.2,-27,-5.1,0.3,3,13.7,0.3,0,114.6,11,10.3,113.7,47,3.3,0,0.3,23,1,1,HOUHOU281,1,1,697,42,38,Yes,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,5-Low,Other,Professional,Yes,No
3072926,70.5,354,70,0.5,0,0,89,-0.5,0.3,0,5.7,0,0,189.4,35,4.3,116.7,6.7,0.3,0,0,25,1,1,SFRSFR415,2,1,451,40,36,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Suburban,Professional,Yes,No
3072942,35.84,232,35,0.74,0,0,-70,-0.7,3.7,1,27.7,1.3,0,21.2,8,1.3,59.3,56.3,4.7,0,0.7,25,1,1,HARNEW203,1,1,759,30,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,3-Good,Town,Other,Unknown,No
3072962,103.26,385,30,0.74,160,14.9,89,35.1,1.3,0,22.3,0,0,51.5,2,0,63,19.7,1.3,0,0,23,2,1,SFRSRO707,1,1,697,50,36,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Other,Other,Unknown,Yes
3072966,30.26,54,30,0,0,0,4,-0.3,1.3,0,4,0,0,4.4,4,0,20,3,1.3,0,0,23,1,1,LAXSAN714,1,1,697,76,70,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Other,Retired,Yes,No
3072990,42.49,83,42,0,0,0,-83,0,0.7,0,1,0,0,0,0,0,3,0,0.7,0,0,23,2,2,OHICOL614,1,1,697,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,6-VeryLow,Other,Other,Unknown,No
3072994,16.99,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,NYCPLS609,1,1,866,54,54,Yes,Yes,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,1,No,1-Highest,Suburban,Other,No,Yes
3073002,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,2,SFROAK510,1,1,805,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,1-Highest,Suburban,Other,Unknown,Yes
3073010,29.99,37,30,0,0,0,5,0,0,2.3,1.3,0,0.3,2.1,0,0,6.7,3,2.3,0,0,25,1,1,OHICIN513,2,1,733,84,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,No,1-Highest,Suburban,Other,Unknown,No
3073014,80.5,1472,60,1.24,94,0,656,50.8,15,0.3,75.7,0.7,0.3,756.2,46.3,13.3,186.3,224.7,15.3,0,9.7,25,1,1,LAXCOV626,2,2,648,42,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,No,3-Good,Suburban,Other,Unknown,Yes
3073018,34.38,118,30,1.24,9,0,11,-1.4,1,2,26,0,0,21.2,6,0,45.3,4,3,0,0,25,1,1,MIAMIA305,3,3,396,58,0,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Suburban,Other,Yes,No
3073022,35.43,140,35,0,0,0,-54,-0.3,2.7,0,14,0,0,31.9,10.3,0,56,20,2.7,0,0.3,23,1,1,NEVLVS702,2,2,247,40,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Town,Other,No,Yes
